resultId,raceId,driverId,constructorId,grid_position,position,points,laps,fastestLap,fastestLapRank,fastestLapTime,fastestLapSpeed,statusId
8406,369,148,48,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8407,369,99,39,0,30,0.0,0,0,0,0 days 00:00:00,0.0,97
8408,369,140,46,0,31,0.0,0,0,0,0 days 00:00:00,0.0,97
8409,369,90,42,0,32,0.0,0,0,0,0 days 00:00:00,0.0,97
8410,369,105,33,0,33,0.0,0,0,0,0 days 00:00:00,0.0,97
8411,369,88,49,0,34,0.0,0,0,0,0 days 00:00:00,0.0,97
8412,369,114,39,0,35,0.0,0,0,0,0 days 00:00:00,0.0,97
8413,369,146,49,0,36,0.0,0,0,0,0 days 00:00:00,0.0,97
8414,369,165,44,0,37,0.0,0,0,0,0 days 00:00:00,0.0,97
8415,369,134,42,0,38,0.0,0,0,0,0 days 00:00:00,0.0,97
8416,370,145,22,6,1,9.0,53,0,0,0 days 00:00:00,0.0,1
8417,370,119,3,5,2,6.0,53,0,0,0 days 00:00:00,0.0,1
8418,370,123,3,7,3,4.0,53,0,0,0 days 00:00:00,0.0,1
8419,370,137,32,11,4,3.0,53,0,0,0 days 00:00:00,0.0,1
8420,370,84,34,13,5,2.0,52,0,0,0 days 00:00:00,0.0,11
8421,370,118,21,25,6,1.0,52,0,0,0 days 00:00:00,0.0,11
8422,370,127,37,20,7,0.0,52,0,0,0 days 00:00:00,0.0,11
8423,370,158,21,24,8,0.0,52,0,0,0 days 00:00:00,0.0,11
8424,370,133,35,15,9,0.0,52,0,0,0 days 00:00:00,0.0,11
8425,370,110,35,16,10,0.0,51,0,0,0 days 00:00:00,0.0,12
8426,370,102,1,1,11,0.0,53,0,0,0 days 00:00:00,0.0,2
8427,370,117,1,2,12,0.0,46,0,0,0 days 00:00:00,0.0,4
8428,370,131,34,9,13,0.0,46,0,0,0 days 00:00:00,0.0,5
8429,370,95,6,4,14,0.0,43,0,0,0 days 00:00:00,0.0,5
8430,370,138,32,12,15,0.0,41,0,0,0 days 00:00:00,0.0,5
8431,370,55,25,18,16,0.0,37,0,0,0 days 00:00:00,0.0,6
8432,370,112,33,8,17,0.0,36,0,0,0 days 00:00:00,0.0,5
8433,370,77,6,3,18,0.0,34,0,0,0 days 00:00:00,0.0,6
8434,370,139,22,22,19,0.0,33,0,0,0 days 00:00:00,0.0,4
8435,370,129,27,23,20,0.0,31,0,0,0 days 00:00:00,0.0,5
8436,370,122,37,17,21,0.0,27,0,0,0 days 00:00:00,0.0,22
8437,370,78,45,10,22,0.0,21,0,0,0 days 00:00:00,0.0,23
8438,370,156,25,26,23,0.0,20,0,0,0 days 00:00:00,0.0,95
8439,370,146,49,21,24,0.0,1,0,0,0 days 00:00:00,0.0,6
8440,370,159,18,14,25,0.0,0,0,0,0 days 00:00:00,0.0,4
8441,370,147,18,19,26,0.0,0,0,0,0 days 00:00:00,0.0,8
8442,370,163,27,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8443,370,105,33,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8444,370,162,48,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8445,370,92,48,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8446,370,160,45,0,31,0.0,0,0,0,0 days 00:00:00,0.0,97
8447,370,90,42,0,32,0.0,0,0,0,0 days 00:00:00,0.0,97
8448,370,140,46,0,33,0.0,0,0,0,0 days 00:00:00,0.0,97
8449,370,88,49,0,34,0.0,0,0,0,0 days 00:00:00,0.0,97
8450,370,165,44,0,35,0.0,0,0,0,0 days 00:00:00,0.0,97
8451,370,109,46,0,36,0.0,0,0,0,0 days 00:00:00,0.0,97
8452,370,99,39,0,37,0.0,0,0,0,0 days 00:00:00,0.0,97
8453,370,114,39,0,38,0.0,0,0,0,0 days 00:00:00,0.0,97
8454,370,134,42,0,39,0.0,0,0,0,0 days 00:00:00,0.0,97
8455,371,123,3,5,1,9.0,70,0,0,0 days 00:00:00,0.0,1
8456,371,145,22,4,2,6.0,70,0,0,0 days 00:00:00,0.0,1
8457,371,119,3,6,3,4.0,70,0,0,0 days 00:00:00,0.0,1
8458,371,138,32,23,4,3.0,70,0,0,0 days 00:00:00,0.0,1
8459,371,139,22,13,5,2.0,68,0,0,0 days 00:00:00,0.0,12
8460,371,94,18,3,6,1.0,67,0,0,0 days 00:00:00,0.0,13
8461,371,127,37,25,7,0.0,66,0,0,0 days 00:00:00,0.0,14
8462,371,131,34,8,8,0.0,64,0,0,0 days 00:00:00,0.0,16
8463,371,158,21,22,9,0.0,42,0,0,0 days 00:00:00,0.0,20
8464,371,109,46,17,10,0.0,27,0,0,0 days 00:00:00,0.0,10
8465,371,129,27,24,11,0.0,22,0,0,0 days 00:00:00,0.0,20
8466,371,137,32,18,12,0.0,19,0,0,0 days 00:00:00,0.0,4
8467,371,160,45,21,13,0.0,18,0,0,0 days 00:00:00,0.0,4
8468,371,95,6,7,14,0.0,17,0,0,0 days 00:00:00,0.0,20
8469,371,102,1,1,15,0.0,13,0,0,0 days 00:00:00,0.0,4
8470,371,133,35,10,16,0.0,13,0,0,0 days 00:00:00,0.0,20
8471,371,122,37,16,17,0.0,13,0,0,0 days 00:00:00,0.0,21
8472,371,110,35,9,18,0.0,12,0,0,0 days 00:00:00,0.0,20
8473,371,84,34,12,19,0.0,12,0,0,0 days 00:00:00,0.0,4
8474,371,118,21,20,20,0.0,7,0,0,0 days 00:00:00,0.0,20
8475,371,112,33,19,21,0.0,6,0,0,0 days 00:00:00,0.0,4
8476,371,77,6,14,22,0.0,6,0,0,0 days 00:00:00,0.0,4
8477,371,55,25,15,23,0.0,5,0,0,0 days 00:00:00,0.0,10
8478,371,163,27,26,24,0.0,4,0,0,0 days 00:00:00,0.0,4
8479,371,117,1,2,25,0.0,0,0,0,0 days 00:00:00,0.0,54
8480,371,78,45,11,26,0.0,0,0,0,0 days 00:00:00,0.0,10
8481,371,156,25,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8482,371,159,18,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8483,371,92,48,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8484,371,162,48,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8485,371,140,46,0,31,0.0,0,0,0,0 days 00:00:00,0.0,97
8486,371,105,33,0,32,0.0,0,0,0,0 days 00:00:00,0.0,97
8487,371,146,49,0,33,0.0,0,0,0,0 days 00:00:00,0.0,97
8488,371,90,42,0,34,0.0,0,0,0,0 days 00:00:00,0.0,97
8489,371,165,44,0,35,0.0,0,0,0,0 days 00:00:00,0.0,97
8490,371,88,49,0,36,0.0,0,0,0,0 days 00:00:00,0.0,97
8491,371,114,39,0,37,0.0,0,0,0,0 days 00:00:00,0.0,97
8492,371,99,39,0,38,0.0,0,0,0,0 days 00:00:00,0.0,97
8493,371,134,42,0,39,0.0,0,0,0,0 days 00:00:00,0.0,97
8494,372,117,1,3,1,9.0,60,0,0,0 days 00:00:00,0.0,1
8495,372,77,6,4,2,6.0,60,0,0,0 days 00:00:00,0.0,1
8496,372,137,32,5,3,4.0,60,0,0,0 days 00:00:00,0.0,1
8497,372,118,21,11,4,3.0,60,0,0,0 days 00:00:00,0.0,1
8498,372,105,6,6,5,2.0,60,0,0,0 days 00:00:00,0.0,1
8499,372,138,32,10,6,1.0,59,0,0,0 days 00:00:00,0.0,11
8500,372,123,22,7,7,0.0,59,0,0,0 days 00:00:00,0.0,11
8501,372,158,21,15,8,0.0,59,0,0,0 days 00:00:00,0.0,11
8502,372,140,27,21,9,0.0,57,0,0,0 days 00:00:00,0.0,13
8503,372,110,48,14,10,0.0,53,0,0,0 days 00:00:00,0.0,5
8504,372,156,25,22,11,0.0,47,0,0,0 days 00:00:00,0.0,7
8505,372,159,18,20,12,0.0,46,0,0,0 days 00:00:00,0.0,83
8506,372,112,33,16,13,0.0,40,0,0,0 days 00:00:00,0.0,22
8507,372,99,42,25,14,0.0,35,0,0,0 days 00:00:00,0.0,22
8508,372,166,39,19,15,0.0,35,0,0,0 days 00:00:00,0.0,23
8509,372,114,33,17,16,0.0,32,0,0,0 days 00:00:00,0.0,5
8510,372,102,1,1,17,0.0,31,0,0,0 days 00:00:00,0.0,2
8511,372,163,27,18,18,0.0,23,0,0,0 days 00:00:00,0.0,8
8512,372,131,44,24,19,0.0,20,0,0,0 days 00:00:00,0.0,5
8513,372,95,3,2,20,0.0,18,0,0,0 days 00:00:00,0.0,5
8514,372,145,22,12,21,0.0,7,0,0,0 days 00:00:00,0.0,5
8515,372,119,3,8,22,0.0,6,0,0,0 days 00:00:00,0.0,5
8516,372,122,37,9,23,0.0,6,0,0,0 days 00:00:00,0.0,5
8517,372,167,18,23,24,0.0,5,0,0,0 days 00:00:00,0.0,83
8518,372,127,37,13,25,0.0,0,0,0,0 days 00:00:00,0.0,6
8519,372,165,44,26,26,0.0,0,0,0,0 days 00:00:00,0.0,10
8520,372,141,25,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8521,372,160,49,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8522,372,78,45,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8523,372,146,49,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8524,372,133,35,0,31,0.0,0,0,0,0 days 00:00:00,0.0,97
8525,373,102,1,1,1,9.0,60,0,0,0 days 00:00:00,0.0,1
8526,373,117,1,2,2,6.0,60,0,0,0 days 00:00:00,0.0,1
8527,373,137,32,3,3,4.0,59,0,0,0 days 00:00:00,0.0,11
8528,373,123,22,8,4,3.0,59,0,0,0 days 00:00:00,0.0,11
8529,373,77,6,5,5,2.0,59,0,0,0 days 00:00:00,0.0,11
8530,373,145,22,4,6,1.0,59,0,0,0 days 00:00:00,0.0,11
8531,373,158,21,7,7,0.0,59,0,0,0 days 00:00:00,0.0,11
8532,373,138,32,12,8,0.0,59,0,0,0 days 00:00:00,0.0,11
8533,373,118,21,14,9,0.0,58,0,0,0 days 00:00:00,0.0,12
8534,373,166,39,13,10,0.0,58,0,0,0 days 00:00:00,0.0,12
8535,373,159,18,18,11,0.0,58,0,0,0 days 00:00:00,0.0,12
8536,373,114,33,19,12,0.0,58,0,0,0 days 00:00:00,0.0,12
8537,373,119,3,6,13,0.0,58,0,0,0 days 00:00:00,0.0,12
8538,373,156,25,23,14,0.0,58,0,0,0 days 00:00:00,0.0,12
8539,373,127,37,20,15,0.0,58,0,0,0 days 00:00:00,0.0,12
8540,373,167,18,22,16,0.0,57,0,0,0 days 00:00:00,0.0,13
8541,373,112,33,15,17,0.0,57,0,0,0 days 00:00:00,0.0,13
8542,373,105,6,10,18,0.0,54,0,0,0 days 00:00:00,0.0,5
8543,373,131,44,26,19,0.0,52,0,0,0 days 00:00:00,0.0,62
8544,373,141,25,21,20,0.0,48,0,0,0 days 00:00:00,0.0,6
8545,373,95,3,11,21,0.0,42,0,0,0 days 00:00:00,0.0,5
8546,373,99,42,17,22,0.0,40,0,0,0 days 00:00:00,0.0,69
8547,373,133,35,24,23,0.0,38,0,0,0 days 00:00:00,0.0,6
8548,373,160,49,25,24,0.0,36,0,0,0 days 00:00:00,0.0,6
8549,373,122,37,9,25,0.0,2,0,0,0 days 00:00:00,0.0,6
8550,373,110,48,16,26,0.0,1,0,0,0 days 00:00:00,0.0,22
8551,373,78,45,0,27,0.0,0,0,0,0 days 00:00:00,0.0,96
8552,373,165,44,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8553,373,140,27,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8554,373,163,27,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8555,374,117,1,2,1,9.0,78,0,0,0 days 00:00:00,0.0,1
8556,374,77,6,3,2,6.0,78,0,0,0 days 00:00:00,0.0,1
8557,374,105,6,4,3,4.0,78,0,0,0 days 00:00:00,0.0,1
8558,374,118,21,7,4,3.0,77,0,0,0 days 00:00:00,0.0,11
8559,374,156,25,10,5,2.0,77,0,0,0 days 00:00:00,0.0,11
8560,374,119,3,8,6,1.0,77,0,0,0 days 00:00:00,0.0,11
8561,374,114,33,21,7,0.0,77,0,0,0 days 00:00:00,0.0,11
8562,374,123,22,16,8,0.0,76,0,0,0 days 00:00:00,0.0,12
8563,374,78,45,25,9,0.0,75,0,0,0 days 00:00:00,0.0,13
8564,374,122,37,22,10,0.0,72,0,0,0 days 00:00:00,0.0,16
8565,374,102,1,1,11,0.0,66,0,0,0 days 00:00:00,0.0,20
8566,374,112,33,13,12,0.0,50,0,0,0 days 00:00:00,0.0,4
8567,374,127,37,14,13,0.0,45,0,0,0 days 00:00:00,0.0,69
8568,374,160,49,23,14,0.0,43,0,0,0 days 00:00:00,0.0,6
8569,374,145,22,6,15,0.0,38,0,0,0 days 00:00:00,0.0,6
8570,374,159,18,15,16,0.0,36,0,0,0 days 00:00:00,0.0,86
8571,374,95,3,5,17,0.0,32,0,0,0 days 00:00:00,0.0,4
8572,374,110,48,19,18,0.0,28,0,0,0 days 00:00:00,0.0,5
8573,374,163,27,20,19,0.0,17,0,0,0 days 00:00:00,0.0,5
8574,374,165,44,18,20,0.0,14,0,0,0 days 00:00:00,0.0,23
8575,374,158,21,9,21,0.0,8,0,0,0 days 00:00:00,0.0,5
8576,374,140,27,26,22,0.0,6,0,0,0 days 00:00:00,0.0,5
8577,374,99,42,24,23,0.0,5,0,0,0 days 00:00:00,0.0,22
8578,374,137,32,11,24,0.0,1,0,0,0 days 00:00:00,0.0,4
8579,374,133,35,17,25,0.0,0,0,0,0 days 00:00:00,0.0,20
8580,374,166,39,12,26,0.0,0,0,0,0 days 00:00:00,0.0,37
8581,374,138,32,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8582,374,146,49,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8583,374,167,18,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8584,374,141,25,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8585,374,131,44,0,31,0.0,0,0,0,0 days 00:00:00,0.0,96
8586,375,117,1,2,1,9.0,67,0,0,0 days 00:00:00,0.0,1
8587,375,102,1,1,2,6.0,67,0,0,0 days 00:00:00,0.0,1
8588,375,77,6,3,3,4.0,67,0,0,0 days 00:00:00,0.0,1
8589,375,105,6,5,4,3.0,66,0,0,0 days 00:00:00,0.0,11
8590,375,118,21,9,5,2.0,66,0,0,0 days 00:00:00,0.0,11
8591,375,158,21,7,6,1.0,66,0,0,0 days 00:00:00,0.0,11
8592,375,145,22,8,7,0.0,65,0,0,0 days 00:00:00,0.0,12
8593,375,123,22,11,8,0.0,64,0,0,0 days 00:00:00,0.0,13
8594,375,114,33,22,9,0.0,64,0,0,0 days 00:00:00,0.0,13
8595,375,140,27,24,10,0.0,63,0,0,0 days 00:00:00,0.0,14
8596,375,159,18,25,11,0.0,63,0,0,0 days 00:00:00,0.0,14
8597,375,166,39,19,12,0.0,63,0,0,0 days 00:00:00,0.0,14
8598,375,165,44,26,13,0.0,63,0,0,0 days 00:00:00,0.0,14
8599,375,99,42,21,14,0.0,62,0,0,0 days 00:00:00,0.0,15
8600,375,160,49,18,15,0.0,61,0,0,0 days 00:00:00,0.0,16
8601,375,122,37,10,16,0.0,61,0,0,0 days 00:00:00,0.0,16
8602,375,137,32,4,17,0.0,58,0,0,0 days 00:00:00,0.0,5
8603,375,110,48,12,18,0.0,52,0,0,0 days 00:00:00,0.0,6
8604,375,138,32,6,19,0.0,27,0,0,0 days 00:00:00,0.0,5
8605,375,95,3,14,20,0.0,20,0,0,0 days 00:00:00,0.0,5
8606,375,146,49,15,21,0.0,16,0,0,0 days 00:00:00,0.0,5
8607,375,119,3,17,22,0.0,16,0,0,0 days 00:00:00,0.0,5
8608,375,163,27,20,23,0.0,13,0,0,0 days 00:00:00,0.0,3
8609,375,133,35,23,24,0.0,13,0,0,0 days 00:00:00,0.0,23
8610,375,127,37,16,25,0.0,10,0,0,0 days 00:00:00,0.0,10
8611,375,112,33,13,26,0.0,0,0,0,0 days 00:00:00,0.0,22
8612,375,167,18,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8613,375,156,25,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8614,375,78,45,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8615,375,141,25,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8616,375,131,44,0,31,0.0,0,0,0,0 days 00:00:00,0.0,96
8617,376,102,1,1,1,9.0,69,0,0,0 days 00:00:00,0.0,1
8618,376,117,1,2,2,6.0,69,0,0,0 days 00:00:00,0.0,1
8619,376,123,22,7,3,4.0,69,0,0,0 days 00:00:00,0.0,1
8620,376,137,32,6,4,3.0,68,0,0,0 days 00:00:00,0.0,11
8621,376,122,37,14,5,2.0,68,0,0,0 days 00:00:00,0.0,11
8622,376,156,25,19,6,1.0,67,0,0,0 days 00:00:00,0.0,12
8623,376,118,21,16,7,0.0,67,0,0,0 days 00:00:00,0.0,12
8624,376,99,42,26,8,0.0,67,0,0,0 days 00:00:00,0.0,12
8625,376,110,48,12,9,0.0,66,0,0,0 days 00:00:00,0.0,60
8626,376,112,33,17,10,0.0,66,0,0,0 days 00:00:00,0.0,10
8627,376,138,32,13,11,0.0,66,0,0,0 days 00:00:00,0.0,13
8628,376,131,44,15,12,0.0,66,0,0,0 days 00:00:00,0.0,13
8629,376,159,18,21,13,0.0,64,0,0,0 days 00:00:00,0.0,15
8630,376,160,49,22,14,0.0,63,0,0,0 days 00:00:00,0.0,5
8631,376,127,37,18,15,0.0,54,0,0,0 days 00:00:00,0.0,6
8632,376,166,39,10,16,0.0,41,0,0,0 days 00:00:00,0.0,22
8633,376,163,27,20,17,0.0,36,0,0,0 days 00:00:00,0.0,7
8634,376,105,6,4,18,0.0,33,0,0,0 days 00:00:00,0.0,5
8635,376,119,3,11,19,0.0,32,0,0,0 days 00:00:00,0.0,5
8636,376,158,21,8,20,0.0,31,0,0,0 days 00:00:00,0.0,37
8637,376,95,3,9,21,0.0,28,0,0,0 days 00:00:00,0.0,5
8638,376,140,27,25,22,0.0,24,0,0,0 days 00:00:00,0.0,5
8639,376,77,6,3,23,0.0,22,0,0,0 days 00:00:00,0.0,10
8640,376,145,22,5,24,0.0,15,0,0,0 days 00:00:00,0.0,80
8641,376,165,44,24,25,0.0,8,0,0,0 days 00:00:00,0.0,83
8642,376,141,25,23,26,0.0,0,0,0,0 days 00:00:00,0.0,4
8643,376,167,18,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8644,376,78,45,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8645,376,114,33,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8646,376,146,49,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8647,376,133,35,0,31,0.0,0,0,0,0 days 00:00:00,0.0,97
8648,377,102,1,1,1,9.0,63,0,0,0 days 00:00:00,0.0,1
8649,377,117,1,4,2,6.0,63,0,0,0 days 00:00:00,0.0,1
8650,377,123,22,5,3,4.0,62,0,0,0 days 00:00:00,0.0,11
8651,377,110,48,12,4,3.0,62,0,0,0 days 00:00:00,0.0,11
8652,377,156,25,17,5,2.0,62,0,0,0 days 00:00:00,0.0,11
8653,377,94,18,16,6,1.0,62,0,0,0 days 00:00:00,0.0,11
8654,377,114,33,24,7,0.0,61,0,0,0 days 00:00:00,0.0,12
8655,377,133,35,21,8,0.0,61,0,0,0 days 00:00:00,0.0,12
8656,377,141,25,22,9,0.0,59,0,0,0 days 00:00:00,0.0,20
8657,377,159,18,25,10,0.0,54,0,0,0 days 00:00:00,0.0,6
8658,377,112,33,14,11,0.0,46,0,0,0 days 00:00:00,0.0,86
8659,377,131,44,19,12,0.0,46,0,0,0 days 00:00:00,0.0,20
8660,377,105,6,3,13,0.0,45,0,0,0 days 00:00:00,0.0,4
8661,377,163,27,20,14,0.0,45,0,0,0 days 00:00:00,0.0,25
8662,377,127,37,13,15,0.0,34,0,0,0 days 00:00:00,0.0,5
8663,377,119,3,10,16,0.0,26,0,0,0 days 00:00:00,0.0,10
8664,377,137,32,8,17,0.0,26,0,0,0 days 00:00:00,0.0,20
8665,377,165,44,23,18,0.0,26,0,0,0 days 00:00:00,0.0,6
8666,377,118,21,9,19,0.0,24,0,0,0 days 00:00:00,0.0,20
8667,377,95,3,6,20,0.0,18,0,0,0 days 00:00:00,0.0,5
8668,377,166,39,11,21,0.0,15,0,0,0 days 00:00:00,0.0,22
8669,377,145,22,7,22,0.0,14,0,0,0 days 00:00:00,0.0,22
8670,377,158,21,15,23,0.0,14,0,0,0 days 00:00:00,0.0,10
8671,377,78,45,26,24,0.0,7,0,0,0 days 00:00:00,0.0,5
8672,377,77,6,2,25,0.0,6,0,0,0 days 00:00:00,0.0,29
8673,377,140,27,18,26,0.0,2,0,0,0 days 00:00:00,0.0,25
8674,377,122,37,0,27,0.0,0,0,0,0 days 00:00:00,0.0,73
8675,377,138,32,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8676,377,146,49,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8677,377,160,49,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8678,377,99,42,0,31,0.0,0,0,0,0 days 00:00:00,0.0,81
8679,378,117,1,1,1,9.0,80,0,0,0 days 00:00:00,0.0,1
8680,378,102,1,2,2,6.0,80,0,0,0 days 00:00:00,0.0,1
8681,378,105,6,4,3,4.0,80,0,0,0 days 00:00:00,0.0,1
8682,378,77,6,3,4,3.0,79,0,0,0 days 00:00:00,0.0,11
8683,378,137,32,7,5,2.0,79,0,0,0 days 00:00:00,0.0,11
8684,378,145,22,6,6,1.0,79,0,0,0 days 00:00:00,0.0,11
8685,378,138,32,8,7,0.0,79,0,0,0 days 00:00:00,0.0,11
8686,378,127,37,16,8,0.0,79,0,0,0 days 00:00:00,0.0,11
8687,378,122,37,10,9,0.0,79,0,0,0 days 00:00:00,0.0,11
8688,378,110,48,12,10,0.0,78,0,0,0 days 00:00:00,0.0,12
8689,378,158,21,13,11,0.0,78,0,0,0 days 00:00:00,0.0,12
8690,378,133,35,14,12,0.0,78,0,0,0 days 00:00:00,0.0,12
8691,378,114,33,19,13,0.0,78,0,0,0 days 00:00:00,0.0,12
8692,378,131,44,20,14,0.0,77,0,0,0 days 00:00:00,0.0,13
8693,378,94,18,22,15,0.0,77,0,0,0 days 00:00:00,0.0,13
8694,378,159,18,25,16,0.0,70,0,0,0 days 00:00:00,0.0,62
8695,378,165,44,26,17,0.0,64,0,0,0 days 00:00:00,0.0,8
8696,378,78,45,24,18,0.0,56,0,0,0 days 00:00:00,0.0,86
8697,378,146,49,21,19,0.0,55,0,0,0 days 00:00:00,0.0,6
8698,378,95,3,9,20,0.0,48,0,0,0 days 00:00:00,0.0,22
8699,378,112,33,18,21,0.0,46,0,0,0 days 00:00:00,0.0,10
8700,378,156,25,23,22,0.0,40,0,0,0 days 00:00:00,0.0,5
8701,378,119,3,15,23,0.0,35,0,0,0 days 00:00:00,0.0,23
8702,378,123,22,5,24,0.0,28,0,0,0 days 00:00:00,0.0,5
8703,378,166,39,17,25,0.0,20,0,0,0 days 00:00:00,0.0,95
8704,378,118,21,11,26,0.0,11,0,0,0 days 00:00:00,0.0,20
8705,378,163,27,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8706,378,141,25,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8707,378,140,27,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8708,378,99,42,0,30,0.0,0,0,0,0 days 00:00:00,0.0,97
8709,378,160,49,0,31,0.0,0,0,0,0 days 00:00:00,0.0,96
8710,379,102,1,3,1,9.0,65,0,0,0 days 00:00:00,0.0,1
8711,379,95,3,11,2,6.0,65,0,0,0 days 00:00:00,0.0,1
8712,379,145,22,8,3,4.0,65,0,0,0 days 00:00:00,0.0,1
8713,379,127,37,5,4,3.0,65,0,0,0 days 00:00:00,0.0,1
8714,379,137,32,7,5,2.0,65,0,0,0 days 00:00:00,0.0,1
8715,379,118,21,9,6,1.0,64,0,0,0 days 00:00:00,0.0,11
8716,379,158,21,13,7,0.0,64,0,0,0 days 00:00:00,0.0,11
8717,379,119,3,15,8,0.0,64,0,0,0 days 00:00:00,0.0,11
8718,379,77,6,1,9,0.0,64,0,0,0 days 00:00:00,0.0,11
8719,379,138,32,10,10,0.0,64,0,0,0 days 00:00:00,0.0,11
8720,379,133,35,21,11,0.0,64,0,0,0 days 00:00:00,0.0,11
8721,379,131,44,20,12,0.0,64,0,0,0 days 00:00:00,0.0,11
8722,379,114,33,23,13,0.0,63,0,0,0 days 00:00:00,0.0,12
8723,379,112,33,22,14,0.0,63,0,0,0 days 00:00:00,0.0,12
8724,379,94,18,19,15,0.0,63,0,0,0 days 00:00:00,0.0,12
8725,379,141,25,24,16,0.0,63,0,0,0 days 00:00:00,0.0,12
8726,379,105,6,2,17,0.0,62,0,0,0 days 00:00:00,0.0,60
8727,379,163,27,25,18,0.0,62,0,0,0 days 00:00:00,0.0,13
8728,379,78,45,26,19,0.0,60,0,0,0 days 00:00:00,0.0,60
8729,379,123,22,12,20,0.0,38,0,0,0 days 00:00:00,0.0,7
8730,379,122,37,6,21,0.0,34,0,0,0 days 00:00:00,0.0,91
8731,379,117,1,4,22,0.0,24,0,0,0 days 00:00:00,0.0,64
8732,379,156,25,17,23,0.0,14,0,0,0 days 00:00:00,0.0,5
8733,379,110,48,14,24,0.0,9,0,0,0 days 00:00:00,0.0,8
8734,379,166,39,16,25,0.0,8,0,0,0 days 00:00:00,0.0,41
8735,379,159,18,18,26,0.0,0,0,0,0 days 00:00:00,0.0,22
8736,379,165,44,0,27,0.0,0,0,0,0 days 00:00:00,0.0,81
8737,379,160,49,0,28,0.0,0,0,0,0 days 00:00:00,0.0,81
8738,379,140,27,0,29,0.0,0,0,0,0 days 00:00:00,0.0,81
8739,379,146,49,0,30,0.0,0,0,0,0 days 00:00:00,0.0,81
8740,379,99,42,0,31,0.0,0,0,0,0 days 00:00:00,0.0,97
8741,380,102,1,1,1,9.0,44,0,0,0 days 00:00:00,0.0,1
8742,380,117,1,2,2,6.0,44,0,0,0 days 00:00:00,0.0,1
8743,380,77,6,3,3,4.0,44,0,0,0 days 00:00:00,0.0,1
8744,380,105,6,4,4,3.0,44,0,0,0 days 00:00:00,0.0,1
8745,380,122,37,7,5,2.0,44,0,0,0 days 00:00:00,0.0,1
8746,380,123,22,9,6,1.0,43,0,0,0 days 00:00:00,0.0,11
8747,380,118,21,12,7,0.0,43,0,0,0 days 00:00:00,0.0,11
8748,380,127,37,10,8,0.0,43,0,0,0 days 00:00:00,0.0,11
8749,380,138,32,8,9,0.0,43,0,0,0 days 00:00:00,0.0,11
8750,380,158,21,15,10,0.0,43,0,0,0 days 00:00:00,0.0,11
8751,380,156,25,24,11,0.0,43,0,0,0 days 00:00:00,0.0,11
8752,380,146,49,22,12,0.0,43,0,0,0 days 00:00:00,0.0,11
8753,380,110,48,14,13,0.0,42,0,0,0 days 00:00:00,0.0,12
8754,380,160,49,23,14,0.0,42,0,0,0 days 00:00:00,0.0,12
8755,380,133,35,19,15,0.0,42,0,0,0 days 00:00:00,0.0,12
8756,380,165,44,26,16,0.0,42,0,0,0 days 00:00:00,0.0,12
8757,380,163,27,17,17,0.0,41,0,0,0 days 00:00:00,0.0,13
8758,380,145,22,6,18,0.0,40,0,0,0 days 00:00:00,0.0,14
8759,380,114,33,21,19,0.0,39,0,0,0 days 00:00:00,0.0,8
8760,380,166,39,16,20,0.0,38,0,0,0 days 00:00:00,0.0,37
8761,380,119,3,13,21,0.0,34,0,0,0 days 00:00:00,0.0,20
8762,380,78,45,18,22,0.0,27,0,0,0 days 00:00:00,0.0,5
